Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product, Price_per_Unit ,Units_Sold, Total_Sales , Operating_Profit ,Sales_Method
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,32,53,1696,678,Online
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Womens Athletic Footwear,34,39,1326,530,Online
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Mens Apparel,41,42,1722,861,Online
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Womens Apparel,46,65,2990,1495,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Mens Street Footwear,54,104,5616,2583,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Mens Athletic Footwear,41,75,3075,1292,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,43,42,1806,722,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Womens Athletic Footwear,43,36,1548,697,Online
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Mens Apparel,54,38,2052,964,Online
Sports Direct,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Womens Apparel,55,70,3850,2118,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Mens Street Footwear,53,104,5512,2701,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Mens Athletic Footwear,41,63,2583,1059,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,43,57,2451,1078,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Womens Athletic Footwear,43,44,1892,832,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Mens Apparel,59,45,2655,1221,Online
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Womens Apparel,61,65,3965,1983,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Mens Street Footwear,58,140,8120,3735,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Mens Athletic Footwear,45,75,3375,1451,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,45,73,3285,1380,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Womens Athletic Footwear,45,50,2250,1013,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Mens Apparel,56,50,2800,1260,Online
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Sioux Falls,Womens Apparel,64,75,4800,2496,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Mens Street Footwear,33,128,4224,1901,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Mens Athletic Footwear,32,74,2368,1042,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,25,74,1850,740,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Womens Athletic Footwear,28,33,924,416,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Mens Apparel,43,49,2107,1032,Online
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Sioux Falls,Womens Apparel,33,72,2376,1212,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Mens Street Footwear,34,152,5168,2326,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Mens Athletic Footwear,34,51,1734,746,Online
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Womens Street Footwear,24,68,1632,685,Online
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,29,30,870,392,Online
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Mens Apparel,42,51,2142,1050,Online
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Womens Apparel,23,69,1587,809,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Mens Street Footwear,29,134,3886,1826,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Mens Athletic Footwear,27,58,1566,658,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Womens Street Footwear,19,56,1064,447,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Womens Athletic Footwear,25,22,550,231,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Mens Apparel,36,36,1296,648,Online
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Fargo,Womens Apparel,28,63,1764,917,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Mens Street Footwear,28,113,3164,1550,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Mens Athletic Footwear,28,44,1232,530,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Womens Street Footwear,19,41,779,327,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,24,22,528,227,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Mens Apparel,58,30,1740,835,Online
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Womens Apparel,49,68,3332,1766,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Mens Street Footwear,55,129,7095,3406,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Mens Athletic Footwear,41,54,2214,974,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Womens Street Footwear,37,51,1887,811,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Womens Athletic Footwear,36,26,936,412,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Mens Apparel,46,31,1426,684,Online
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Fargo,Womens Apparel,52,75,3900,1989,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Mens Street Footwear,36,125,4500,2025,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Mens Athletic Footwear,32,65,2080,894,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Womens Street Footwear,27,60,1620,648,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,29,51,1479,621,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Mens Apparel,38,47,1786,822,Online
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Womens Apparel,51,91,4641,2506,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Mens Street Footwear,48,160,7680,3763,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Mens Athletic Footwear,44,84,3696,1589,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Womens Street Footwear,37,59,2183,873,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Womens Athletic Footwear,38,53,2014,866,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Mens Apparel,49,60,2940,1352,Online
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Fargo,Womens Apparel,54,98,5292,2858,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Mens Street Footwear,46,147,6762,3313,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Mens Athletic Footwear,42,90,3780,1512,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Womens Street Footwear,37,63,2331,956,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,38,52,1976,810,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Mens Apparel,46,44,2024,931,Online
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Fargo,Womens Apparel,54,95,5130,2719,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Mens Street Footwear,36,133,4788,2394,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Mens Athletic Footwear,34,72,2448,1053,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Womens Street Footwear,27,51,1377,606,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Womens Athletic Footwear,28,44,1232,505,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Mens Apparel,36,42,1512,741,Online
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Fargo,Womens Apparel,44,63,2772,1525,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Mens Street Footwear,49,116,5684,2671,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Mens Athletic Footwear,36,73,2628,1077,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Womens Street Footwear,39,39,1521,669,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,38,33,1254,502,Online
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Fargo,Mens Apparel,45,34,1530,719,Online
Foot Locker,1185732,2021-10-09,Midwest,North Dakota,Fargo,Womens Apparel,53,73,3869,2051,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Mens Street Footwear,49,120,5880,2940,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Mens Athletic Footwear,36,73,2628,1183,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Womens Street Footwear,39,53,2067,909,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Womens Athletic Footwear,39,47,1833,788,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Mens Apparel,55,44,2420,1089,Online
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Womens Apparel,60,65,3900,1989,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Mens Street Footwear,55,150,8250,3795,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Mens Athletic Footwear,46,75,3450,1553,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Womens Street Footwear,48,73,3504,1577,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Womens Athletic Footwear,47,54,2538,1041,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Mens Apparel,58,54,3132,1409,Online
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Fargo,Womens Apparel,63,78,4914,2604,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Mens Street Footwear,27,113,3051,1373,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Mens Athletic Footwear,29,70,2030,934,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Womens Street Footwear,19,68,1292,581,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Womens Athletic Footwear,24,26,624,281,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Mens Apparel,38,42,1596,1005,Online
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Womens Apparel,28,75,2100,1092,Online
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Fargo,Mens Street Footwear,28,145,4060,1786,Online
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Fargo,Mens Athletic Footwear,28,45,1260,580,Online
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Fargo,Womens Street Footwear,19,56,1064,436,Online
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,25,23,575,253,Online
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Des Moines,Mens Apparel,38,38,1444,939,Online
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Des Moines,Womens Apparel,14,68,952,514,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Mens Street Footwear,19,136,2584,1034,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Mens Athletic Footwear,19,47,893,402,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Womens Street Footwear,9,65,585,234,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Womens Athletic Footwear,14,28,392,165,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Mens Apparel,28,39,1092,699,Online
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Womens Apparel,20,68,1360,721,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Mens Street Footwear,20,124,2480,1116,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Mens Athletic Footwear,18,49,882,432,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Womens Street Footwear,10,53,530,233,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,15,28,420,189,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Mens Apparel,55,34,1870,1141,Online
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Des Moines,Womens Apparel,46,63,2898,1507,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Mens Street Footwear,57,146,8322,3495,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Mens Athletic Footwear,37,63,2331,1072,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Womens Street Footwear,33,54,1782,731,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Womens Athletic Footwear,33,34,1122,494,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Mens Apparel,43,42,1806,1174,Online
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Womens Apparel,46,69,3174,1650,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Mens Street Footwear,32,137,4384,1841,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Mens Athletic Footwear,28,77,2156,1035,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Womens Street Footwear,23,50,1150,518,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,24,44,1056,465,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Mens Apparel,34,44,1496,957,Online
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Des Moines,Womens Apparel,51,85,4335,2298,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Mens Street Footwear,49,138,6762,2975,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Mens Athletic Footwear,44,87,3828,1876,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Womens Street Footwear,36,68,2448,1077,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Womens Athletic Footwear,37,47,1739,713,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Mens Apparel,46,60,2760,1656,Online
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Womens Apparel,51,94,4794,2397,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Mens Street Footwear,49,131,6419,2696,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Mens Athletic Footwear,42,78,3276,1507,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Womens Street Footwear,39,61,2379,1023,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,37,54,1998,819,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Mens Apparel,48,51,2448,1469,Online
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Des Moines,Womens Apparel,53,98,5194,2857,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Mens Street Footwear,34,133,4522,1809,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Mens Athletic Footwear,27,77,2079,977,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Womens Street Footwear,24,49,1176,470,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Womens Athletic Footwear,23,38,874,393,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Mens Apparel,34,45,1530,933,Online
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Des Moines,Womens Apparel,36,61,2196,1098,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Mens Street Footwear,43,112,4816,1975,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Mens Athletic Footwear,32,75,2400,1104,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Womens Street Footwear,34,39,1326,544,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,34,31,1054,443,Online
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Des Moines,Mens Apparel,42,38,1596,1021,Online
West Gear,1185732,2021-10-06,Midwest,Iowa,Des Moines,Womens Apparel,49,73,3577,1896,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Mens Street Footwear,41,112,4592,2020,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Mens Athletic Footwear,32,72,2304,1129,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Womens Street Footwear,32,57,1824,803,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Womens Athletic Footwear,34,52,1768,725,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Mens Apparel,55,49,2695,1617,Online
West Gear,1185732,2021-11-06,Midwest,Iowa,Des Moines,Womens Apparel,59,72,4248,2209,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Mens Street Footwear,54,147,7938,3334,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Mens Athletic Footwear,47,91,4277,2010,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Womens Street Footwear,47,83,3901,1638,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Womens Athletic Footwear,49,61,2989,1285,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Mens Apparel,59,59,3481,2123,Online
West Gear,1185732,2021-12-05,Midwest,Iowa,Des Moines,Womens Apparel,59,88,5192,2856,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Mens Street Footwear,28,126,3528,1588,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Mens Athletic Footwear,29,70,2030,934,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Womens Street Footwear,18,65,1170,480,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Womens Athletic Footwear,23,29,667,300,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Mens Apparel,38,45,1710,1060,Online
West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Womens Apparel,28,73,2044,1124,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Mens Street Footwear,29,140,4060,1665,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Mens Athletic Footwear,29,39,1131,554,Online
West Gear,1185732,2021-02-03,Midwest,Iowa,Des Moines,Womens Street Footwear,20,60,1200,516,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Womens Athletic Footwear,23,20,460,198,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Mens Apparel,38,38,1444,881,Online
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Womens Apparel,14,65,910,464,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Mens Street Footwear,19,141,2679,1098,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Mens Athletic Footwear,19,44,836,418,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Womens Street Footwear,9,59,531,234,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Womens Athletic Footwear,14,20,280,115,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Mens Apparel,29,34,986,601,Online
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Womens Apparel,18,63,1134,612,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Mens Street Footwear,18,122,2196,900,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Mens Athletic Footwear,20,39,780,359,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Womens Street Footwear,9,41,369,159,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Womens Athletic Footwear,15,22,330,135,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Mens Apparel,55,26,1430,887,Online
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Womens Apparel,49,61,2989,1644,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Mens Street Footwear,58,134,7772,3187,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Mens Athletic Footwear,39,50,1950,956,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Womens Street Footwear,33,49,1617,728,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Womens Athletic Footwear,32,38,1216,535,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Mens Apparel,44,53,2332,1423,Online
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Womens Apparel,47,90,4230,2157,Online
